Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses,month,date,year
720,02/01/2012,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,50,60,30,110,62,958,74,19,34.0,136,40,02,01,2012
312,02/01/2012,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,150,220,140,370,148,844,206,48,115.0,354,91,02,01,2012
847,02/01/2012,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,110,150,100,260,104,596,150,33,95.0,254,55,02,01,2012
708,02/01/2012,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,270,370,260,640,234,1282,311,77,201.0,545,110,02,01,2012
312,02/01/2012,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,260,270,180,530,228,1436,229,63,142.0,457,87,02,01,2012
815,02/01/2012,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,80,130,110,210,99,766,144,27,105.0,243,39,02,01,2012
773,02/01/2012,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,70,90,60,160,83,613,107,27,68.0,190,39,02,01,2012
847,02/01/2012,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,80,120,100,200,95,809,137,26,99.0,232,38,02,01,2012
309,02/01/2012,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,60,100,80,160,77,449,112,21,79.0,189,33,02,01,2012
630,02/01/2012,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,60,100,50,160,75,549,114,24,59.0,189,55,02,01,2012
712,02/01/2012,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,10,30,20,40,18,818,27,5,10.0,45,17,02,01,2012
319,02/01/2012,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,20,40,20,60,28,961,35,8,6.0,63,29,02,01,2012
712,02/01/2012,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,20,30,20,50,23,620,31,7,12.0,54,19,02,01,2012
319,02/01/2012,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,30,20,50,19,774,28,5,11.0,47,17,02,01,2012
712,02/01/2012,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,50,40,50,0,774,43,0,32.0,43,11,02,01,2012
563,02/01/2012,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,200,270,190,470,234,1282,311,77,201.0,545,110,02,01,2012
563,02/01/2012,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,80,140,110,220,104,596,150,33,95.0,254,55,02,01,2012
563,02/01/2012,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,190,210,140,400,228,1436,229,63,141.0,457,88,02,01,2012
515,02/01/2012,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,200,260,150,460,240,1391,294,91,169.0,534,125,02,01,2012
314,02/01/2012,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,90,110,50,200,86,484,107,32,42.0,193,65,02,01,2012
816,02/01/2012,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,70,100,60,170,75,956,90,23,46.0,165,44,02,01,2012
573,02/01/2012,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,20,40,0,60,33,193,41,12,-4.0,74,45,02,01,2012
573,02/01/2012,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,50,90,70,140,50,814,73,14,48.0,123,25,02,01,2012
573,02/01/2012,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,40,80,60,120,42,771,61,11,38.0,103,23,02,01,2012
636,02/01/2012,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,30,60,10,90,43,256,61,39,-8.0,104,69,02,01,2012
417,02/01/2012,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,70,10,-20,80,84,625,18,26,-32.0,102,50,02,01,2012
816,02/01/2012,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,30,40,10,70,35,191,47,11,9.0,82,38,02,01,2012
314,02/01/2012,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,20,30,-10,50,30,165,38,11,-7.0,68,45,02,01,2012
937,02/01/2012,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,60,80,50,140,60,329,80,19,33.0,140,47,02,01,2012
513,02/01/2012,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,50,80,50,130,52,357,76,16,38.0,128,38,02,01,2012
614,02/01/2012,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,50,80,20,130,54,427,75,49,-3.0,129,78,02,01,2012
614,02/01/2012,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,60,110,60,170,80,640,120,26,62.0,200,58,02,01,2012
513,02/01/2012,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,70,110,70,180,86,490,120,26,71.0,206,49,02,01,2012
614,02/01/2012,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,60,90,40,150,59,331,73,22,18.0,132,55,02,01,2012
234,02/01/2012,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,190,210,140,400,170,1073,170,47,98.0,340,72,02,01,2012
330,02/01/2012,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,10,30,30,40,22,452,34,6,17.0,56,17,02,01,2012
740,02/01/2012,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,20,50,50,70,32,817,48,8,28.0,80,20,02,01,2012
262,02/01/2012,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,50,70,30,120,53,306,65,20,12.0,118,53,02,01,2012
920,02/01/2012,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,90,140,40,230,92,541,128,83,15.0,220,113,02,01,2012
414,02/01/2012,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,80,100,60,180,77,423,103,25,50.0,180,53,02,01,2012
920,02/01/2012,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,40,80,50,120,56,382,81,17,41.0,137,40,02,01,2012
414,02/01/2012,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,50,80,10,130,65,513,90,58,3.0,155,87,02,01,2012
715,02/01/2012,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,50,70,50,120,48,617,62,15,35.0,110,27,02,01,2012
414,02/01/2012,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,80,100,60,180,70,957,84,21,42.0,154,42,02,01,2012
715,02/01/2012,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,50,100,80,150,65,372,109,20,66.0,174,43,02,01,2012
262,02/01/2012,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,40,60,50,100,47,772,68,13,43.0,115,25,02,01,2012
475,02/01/2012,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,50,80,60,130,50,814,73,14,48.0,123,25,02,01,2012
475,02/01/2012,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,20,50,40,70,27,772,39,7,21.0,66,18,02,01,2012
203,02/01/2012,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,50,70,40,120,55,305,75,18,29.0,130,46,02,01,2012
860,02/01/2012,East,Small Market,Caffe Mocha,Beans,Espresso,Connecticut,Regular,60,90,20,150,65,513,90,58,3.0,155,87,02,01,2012
959,02/01/2012,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,120,180,130,300,130,945,195,42,121.0,325,74,02,01,2012
475,02/01/2012,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,60,90,50,150,86,484,107,32,41.0,193,66,02,01,2012
860,02/01/2012,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,50,70,50,120,75,956,90,23,46.0,165,44,02,01,2012
786,02/01/2012,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,30,50,40,80,32,817,48,8,28.0,80,20,02,01,2012
727,02/01/2012,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,40,80,60,120,47,772,68,13,44.0,115,24,02,01,2012
407,02/01/2012,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,70,100,60,170,77,423,103,25,51.0,180,52,02,01,2012
305,02/01/2012,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,80,130,40,210,92,541,128,83,16.0,220,112,02,01,2012
305,02/01/2012,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,80,110,70,190,86,490,120,26,71.0,206,49,02,01,2012
754,02/01/2012,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,70,120,80,190,80,640,120,26,63.0,200,57,02,01,2012
754,02/01/2012,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,30,50,30,80,48,617,62,15,34.0,110,28,02,01,2012
727,02/01/2012,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,40,50,20,90,53,306,65,20,12.0,118,53,02,01,2012
850,02/01/2012,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,50,70,50,120,70,957,84,21,42.0,154,42,02,01,2012
978,02/01/2012,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,30,50,40,80,32,817,48,8,28.0,80,20,02,01,2012
978,02/01/2012,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,20,40,30,60,22,452,34,6,17.0,56,17,02,01,2012
508,02/01/2012,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,160,170,110,330,170,1073,170,47,99.0,340,71,02,01,2012
508,02/01/2012,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,50,70,10,120,54,451,74,49,-4.0,128,78,02,01,2012
774,02/01/2012,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,70,370,330,440,75,235,395,24,340.0,470,55,02,01,2012
781,02/01/2012,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,40,60,30,100,59,331,73,22,18.0,132,55,02,01,2012
603,02/01/2012,East,Small Market,Darjeeling,Leaves,Tea,New Hampshire,Regular,10,30,20,40,18,818,27,5,11.0,45,16,02,01,2012
603,02/01/2012,East,Small Market,Green Tea,Leaves,Tea,New Hampshire,Regular,0,40,30,40,0,774,43,0,32.0,43,11,02,01,2012
603,02/01/2012,East,Small Market,Regular Espresso,Beans,Espresso,New Hampshire,Regular,20,40,0,60,30,165,38,11,-6.0,68,44,02,01,2012
603,02/01/2012,East,Small Market,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,40,60,10,100,43,256,61,39,-7.0,104,68,02,01,2012
603,02/01/2012,East,Small Market,Amaretto,Beans,Coffee,New Hampshire,Regular,30,60,40,90,41,236,60,13,25.0,101,35,02,01,2012
603,02/01/2012,East,Small Market,Colombian,Beans,Coffee,New Hampshire,Regular,40,60,30,100,45,366,69,14,23.0,114,46,02,01,2012
603,02/01/2012,East,Small Market,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,20,30,0,50,33,193,41,12,-4.0,74,45,02,01,2012
631,02/01/2012,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,100,150,120,250,95,809,137,26,100.0,232,37,02,01,2012
518,02/01/2012,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,100,160,130,260,99,766,144,27,105.0,243,39,02,01,2012
845,02/01/2012,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,80,120,90,200,77,449,112,21,79.0,189,33,02,01,2012
585,02/01/2012,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,210,350,280,560,228,1402,352,63,264.0,580,88,02,01,2012
585,02/01/2012,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,110,-60,-190,50,121,901,-60,110,-203.0,61,143,02,01,2012
917,02/01/2012,East,Major Market,Colombian,Beans,Coffee,New York,Regular,240,370,250,610,258,2067,387,90,245.0,645,142,02,01,2012
518,02/01/2012,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,180,200,110,380,240,1454,255,91,131.0,495,124,02,01,2012
607,02/01/2012,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,160,-20,-80,140,213,1214,-33,66,-120.0,180,87,02,01,2012
504,02/01/2012,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,50,90,70,140,65,372,109,20,65.0,174,44,02,01,2012
985,02/01/2012,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,40,70,50,110,56,382,81,17,41.0,137,40,02,01,2012
337,02/01/2012,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,40,60,40,100,49,617,63,16,35.0,112,28,02,01,2012
225,02/01/2012,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,80,100,40,180,86,484,107,32,42.0,193,65,02,01,2012
318,02/01/2012,South,Small Market,Caffe Latte,Beans,Espresso,Louisiana,Regular,50,80,10,130,65,342,90,58,2.0,155,88,02,01,2012
337,02/01/2012,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,40,70,60,110,38,772,56,10,34.0,94,22,02,01,2012
504,02/01/2012,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,50,90,70,140,47,772,68,13,44.0,115,24,02,01,2012
505,02/01/2012,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,30,50,0,80,43,256,61,39,-7.0,104,68,02,01,2012
505,02/01/2012,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,30,40,10,70,35,191,47,11,8.0,82,39,02,01,2012
505,02/01/2012,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,10,30,20,40,18,818,27,5,10.0,45,17,02,01,2012
505,02/01/2012,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,20,40,20,60,28,961,35,8,5.0,63,30,02,01,2012
505,02/01/2012,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,20,30,0,50,30,104,38,11,-7.0,68,45,02,01,2012
505,02/01/2012,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,50,90,50,140,45,366,69,14,24.0,114,45,02,01,2012
505,02/01/2012,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,100,20,-20,120,84,625,18,26,-31.0,102,49,02,01,2012
405,02/01/2012,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,70,100,70,170,86,300,120,26,70.0,206,50,02,01,2012
918,02/01/2012,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,10,30,30,40,22,452,34,6,17.0,56,17,02,01,2012
405,02/01/2012,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,60,110,70,170,80,640,120,26,63.0,200,57,02,01,2012
918,02/01/2012,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,50,60,20,110,53,306,65,20,11.0,118,54,02,01,2012
405,02/01/2012,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,80,130,40,210,92,541,128,83,15.0,220,113,02,01,2012
918,02/01/2012,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,50,70,50,120,44,618,56,14,29.0,100,27,02,01,2012
405,02/01/2012,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,40,60,50,100,32,817,48,8,29.0,80,19,02,01,2012
512,02/01/2012,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,60,100,60,160,75,378,114,24,58.0,189,56,02,01,2012
903,02/01/2012,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,80,120,100,200,99,766,144,27,106.0,243,38,02,01,2012
956,02/01/2012,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,60,100,90,160,77,449,112,21,80.0,189,32,02,01,2012
214,02/01/2012,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,50,80,50,130,60,329,80,19,33.0,140,47,02,01,2012
432,02/01/2012,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,40,80,50,120,52,357,76,16,38.0,128,38,02,01,2012
972,02/01/2012,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,260,320,240,580,213,942,252,66,164.0,465,88,02,01,2012
432,02/01/2012,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,100,130,100,230,83,613,107,27,68.0,190,39,02,01,2012
435,02/01/2012,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,40,50,30,90,42,771,61,11,38.0,103,23,02,01,2012
801,02/01/2012,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,40,60,40,100,49,617,63,16,35.0,112,28,02,01,2012
435,02/01/2012,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Decaf,40,70,50,110,50,814,73,14,48.0,123,25,02,01,2012
435,02/01/2012,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,30,50,30,80,41,236,60,13,24.0,101,36,02,01,2012
435,02/01/2012,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Decaf,30,70,40,100,45,366,69,14,24.0,114,45,02,01,2012
435,02/01/2012,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,70,10,-30,80,84,625,18,26,-31.0,102,49,02,01,2012
435,02/01/2012,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,20,50,10,70,43,256,61,39,-7.0,104,68,02,01,2012
435,02/01/2012,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,20,30,10,50,35,191,47,11,9.0,82,38,02,01,2012
435,02/01/2012,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,10,30,10,40,30,165,38,11,-6.0,68,44,02,01,2012
435,02/01/2012,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,90,110,70,200,75,956,90,23,46.0,165,44,02,01,2012
435,02/01/2012,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,60,100,70,160,55,305,75,18,30.0,130,45,02,01,2012
435,02/01/2012,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,100,140,80,240,86,484,107,32,41.0,193,66,02,01,2012
831,02/01/2012,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,210,220,150,430,228,1436,229,63,142.0,457,87,02,01,2012
916,02/01/2012,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,110,160,30,270,121,712,169,110,26.0,290,143,02,01,2012
951,02/01/2012,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,220,300,200,520,234,1282,311,77,202.0,545,109,02,01,2012
949,02/01/2012,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,80,120,100,200,95,809,137,26,100.0,232,37,02,01,2012
714,02/01/2012,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,180,220,160,400,213,942,252,66,164.0,465,88,02,01,2012
530,02/01/2012,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,70,90,60,160,83,613,107,27,68.0,190,39,02,01,2012
626,02/01/2012,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,60,100,90,160,99,766,144,27,106.0,243,38,02,01,2012
858,02/01/2012,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,50,70,60,120,77,449,112,21,80.0,189,32,02,01,2012
858,02/01/2012,West,Major Market,Green Tea,Leaves,Tea,California,Regular,40,80,50,120,75,549,114,24,58.0,189,56,02,01,2012
909,02/01/2012,West,Major Market,Amaretto,Beans,Coffee,California,Regular,130,30,-20,160,104,685,28,33,-27.0,132,55,02,01,2012
415,02/01/2012,West,Major Market,Colombian,Beans,Coffee,California,Regular,320,480,360,800,258,2067,387,90,245.0,645,142,02,01,2012
818,02/01/2012,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,180,-30,-110,150,148,1071,-26,48,-117.0,122,91,02,01,2012
702,02/01/2012,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,0,40,30,40,0,774,43,0,31.0,43,12,02,01,2012
775,02/01/2012,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,10,30,20,40,18,818,27,5,10.0,45,17,02,01,2012
775,02/01/2012,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,10,30,20,40,19,774,28,5,11.0,47,17,02,01,2012
702,02/01/2012,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,30,40,20,70,28,961,35,8,6.0,63,29,02,01,2012
775,02/01/2012,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,100,150,40,250,121,712,169,110,26.0,290,143,02,01,2012
775,02/01/2012,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,120,190,120,310,148,844,206,48,115.0,354,91,02,01,2012
702,02/01/2012,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,80,140,110,220,104,596,150,33,94.0,254,56,02,01,2012
775,02/01/2012,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,150,220,150,370,234,1282,311,77,202.0,545,109,02,01,2012
702,02/01/2012,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,150,160,100,310,228,1436,229,63,142.0,457,87,02,01,2012
702,02/01/2012,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,150,-150,-220,0,240,1937,-240,91,-342.0,23,125,02,01,2012
775,02/01/2012,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,40,50,10,90,33,193,41,12,-5.0,74,46,02,01,2012
503,02/01/2012,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Regular,50,70,20,120,59,331,73,22,18.0,132,55,02,01,2012
541,02/01/2012,West,Small Market,Caffe Mocha,Beans,Espresso,Oregon,Regular,50,80,50,130,60,329,80,19,33.0,140,47,02,01,2012
971,02/01/2012,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,160,160,100,320,170,1073,170,47,99.0,340,71,02,01,2012
971,02/01/2012,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,60,100,70,160,52,357,76,16,38.0,128,38,02,01,2012
971,02/01/2012,West,Small Market,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,20,50,50,70,33,772,48,9,28.0,81,20,02,01,2012
541,02/01/2012,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,30,50,30,80,44,618,56,14,30.0,100,26,02,01,2012
541,02/01/2012,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,10,20,20,30,22,452,34,6,17.0,56,17,02,01,2012
971,02/01/2012,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,50,80,50,130,80,640,120,26,62.0,200,58,02,01,2012
503,02/01/2012,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,50,90,60,140,86,490,120,26,71.0,206,49,02,01,2012
971,02/01/2012,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,60,100,40,160,54,427,75,49,-4.0,129,79,02,01,2012
503,02/01/2012,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,80,110,50,190,65,392,90,21,25.0,155,65,02,01,2012
360,02/01/2012,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,40,60,40,100,48,617,62,15,35.0,110,27,02,01,2012
253,02/01/2012,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,50,60,20,110,53,306,65,20,12.0,118,53,02,01,2012
509,02/01/2012,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,60,80,60,140,70,957,84,21,41.0,154,43,02,01,2012
206,02/01/2012,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,110,160,60,270,92,541,128,83,15.0,220,113,02,01,2012
206,02/01/2012,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,110,170,120,280,130,945,195,42,121.0,325,74,02,01,2012
509,02/01/2012,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,30,50,50,80,38,772,56,10,34.0,94,22,02,01,2012
360,02/01/2012,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,40,70,40,110,65,372,109,20,66.0,174,43,02,01,2012
206,02/01/2012,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,30,60,40,90,56,382,81,17,41.0,137,40,02,01,2012
253,02/01/2012,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,40,60,10,100,65,513,90,58,3.0,155,87,02,01,2012
509,02/01/2012,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,70,100,70,170,58,331,84,18,44.0,142,40,02,01,2012
720,03/01/2012,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,90,130,100,220,87,756,126,24,90.0,213,36,03,01,2012
